Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_thermo48_SK0002A_00010_500_501,SPO_F-SK0002A_00010_500_501,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.6341720000,mg/m3,2021-01-01 00:00:00 +01:00,2021-01-01 01:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.7100360000,mg/m3,2021-01-01 01:00:00 +01:00,2021-01-01 02:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.6944920000,mg/m3,2021-01-01 02:00:00 +01:00,2021-01-01 03:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5171280000,mg/m3,2021-01-01 03:00:00 +01:00,2021-01-01 04:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4493840000,mg/m3,2021-01-01 04:00:00 +01:00,2021-01-01 05:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4485720000,mg/m3,2021-01-01 05:00:00 +01:00,2021-01-01 06:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4559960000,mg/m3,2021-01-01 06:00:00 +01:00,2021-01-01 07:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4388280000,mg/m3,2021-01-01 08:00:00 +01:00,2021-01-01 09:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4338400000,mg/m3,2021-01-01 09:00:00 +01:00,2021-01-01 10:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4026360000,mg/m3,2021-01-01 10:00:00 +01:00,2021-01-01 11:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3743320000,mg/m3,2021-01-01 11:00:00 +01:00,2021-01-01 12:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3607600000,mg/m3,2021-01-01 12:00:00 +01:00,2021-01-01 13:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3579760000,mg/m3,2021-01-01 13:00:00 +01:00,2021-01-01 14:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3459120000,mg/m3,2021-01-01 14:00:00 +01:00,2021-01-01 15:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3794360000,mg/m3,2021-01-01 15:00:00 +01:00,2021-01-01 16:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3859320000,mg/m3,2021-01-01 16:00:00 +01:00,2021-01-01 17:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00010_500,SPP-SK_A_NDIR_horibaAPMA370_SK0002A_00010_500_502,SPO_F-SK0002A_00010_500_502,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3932400000,mg/m3,2021-01-01 17:00:00 +01:00,2021-01-01 18:00:00 +01:00,1,1
