Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.5746000000,µg/m3,2021-01-01 23:00:00 +01:00,2021-01-02 00:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.4595000000,µg/m3,2021-01-02 00:00:00 +01:00,2021-01-02 01:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,10.9334000000,µg/m3,2021-01-02 02:00:00 +01:00,2021-01-02 03:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,13.8249000000,µg/m3,2021-01-02 03:00:00 +01:00,2021-01-02 04:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,20.4278000000,µg/m3,2021-01-02 05:00:00 +01:00,2021-01-02 06:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,17.1721000000,µg/m3,2021-01-02 06:00:00 +01:00,2021-01-02 07:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,23.9574000000,µg/m3,2021-01-02 07:00:00 +01:00,2021-01-02 08:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,22.5214000000,µg/m3,2021-01-02 09:00:00 +01:00,2021-01-02 10:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,20.6477000000,µg/m3,2021-01-02 10:00:00 +01:00,2021-01-02 11:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,22.3092000000,µg/m3,2021-01-02 13:00:00 +01:00,2021-01-02 14:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,25.8713000000,µg/m3,2021-01-02 15:00:00 +01:00,2021-01-02 16:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,26.3225000000,µg/m3,2021-01-02 17:00:00 +01:00,2021-01-02 18:00:00 +01:00,1,1
